LID,TYPE40,PD40,CL40,TYPE41,PD41,CL41,TYPE42,PD42,CL42,TYPE43,PD43,CL43,TYPE80,obscode,Dia,Ano,Start,LULC,habitat,MQCOMP1,MQCOMP2,SHDI,ELEV_MEAN,ELEV_RANGE
49C6207,0.74,2.77,0.88,0.37,10.22,0.68,0.07,6.39,0.66,0.30,8.94,0.73,0.21,20.00,177.00,2008.00,709.00,0.00,7.00,-0.63,0.14,1.59,961.01,325.05
49C6208,0.99,0.92,0.97,0.30,11.44,0.70,0.13,3.81,0.73,0.56,5.09,0.68,0.00,20.00,177.00,2008.00,752.00,0.00,7.00,-0.92,0.39,1.31,811.52,394.54
49C6301,0.76,1.90,0.88,0.34,5.10,0.71,0.13,7.65,0.65,0.30,10.19,0.60,0.11,15.00,183.00,2008.00,728.00,0.00,1.00,-0.24,-0.11,1.73,1030.86,300.72
49C6305,0.89,0.89,0.94,0.33,12.68,0.61,0.03,5.07,0.60,0.54,3.81,0.68,0.06,15.00,183.00,2008.00,713.00,0.00,1.00,-0.46,0.16,1.44,869.25,444.84
49C6313,0.91,0.92,0.91,0.46,17.82,0.73,0.10,6.36,0.72,0.35,8.91,0.68,0.03,4.00,155.00,2009.00,901.00,0.00,5.00,-0.42,0.09,1.53,747.41,359.15
49C6502,0.61,2.78,0.81,0.52,5.10,0.74,0.00,NA,NA,0.09,11.48,0.47,0.30,1.00,160.00,2004.00,841.00,0.00,2.00,1.63,-1.18,1.56,699.58,184.85
49C6504,0.81,1.83,0.84,0.74,2.54,0.77,0.03,5.08,0.62,0.06,7.62,0.59,0.00,1.00,160.00,2004.00,821.00,1.00,7.00,0.07,-0.66,1.21,871.29,587.83
49C6506,0.92,0.95,0.90,0.91,1.27,0.84,0.01,3.82,0.37,0.00,NA,NA,0.00,1.00,160.00,2004.00,829.00,0.00,7.00,-0.73,0.18,0.87,1052.02,904.03
49C6511,0.71,1.95,0.81,0.67,2.54,0.74,0.03,3.81,0.64,0.02,2.54,0.74,0.05,1.00,160.00,2004.00,811.00,0.00,2.00,2.62,-1.03,1.40,736.04,305.00
49C6515,0.60,7.38,0.75,0.48,6.39,0.76,0.02,2.55,0.72,0.10,7.66,0.70,0.08,1.00,160.00,2004.00,751.00,0.00,1.00,1.49,-1.12,1.75,566.42,66.17
49C6604,0.75,1.84,0.88,0.75,2.54,0.83,0.00,NA,NA,0.00,NA,NA,0.20,1.00,160.00,2004.00,927.00,0.00,5.00,-0.58,0.09,1.14,1145.82,692.47
49C6608,0.88,0.95,0.87,0.84,1.28,0.75,0.00,NA,NA,0.04,2.55,0.68,0.02,1.00,160.00,2004.00,916.00,0.00,5.00,-0.34,-0.25,1.01,1437.00,602.04
49C6612,0.95,0.95,0.93,0.89,1.28,0.82,0.03,6.38,0.49,0.03,2.55,0.67,0.00,1.00,160.00,2004.00,941.00,0.00,7.00,-0.58,0.08,0.93,1186.72,649.09
49C6614,0.95,0.92,0.93,0.93,1.27,0.88,0.01,2.55,0.50,0.01,3.82,0.55,0.00,1.00,160.00,2004.00,905.00,0.00,7.00,-0.72,0.17,0.80,1193.20,975.89
49C7103,0.59,2.91,0.84,0.26,10.17,0.63,0.17,7.63,0.66,0.16,17.80,0.44,0.35,20.00,177.00,2008.00,840.00,0.00,1.00,-0.44,0.00,1.69,823.33,424.95
49C7207,0.55,1.83,0.96,0.55,2.54,0.95,0.00,NA,NA,0.00,NA,NA,0.32,1.00,164.00,2004.00,609.00,0.00,15.00,-0.64,0.22,1.51,554.94,148.63
49C7216,0.26,3.80,0.85,0.11,6.38,0.69,0.04,2.55,0.77,0.11,2.55,0.67,0.65,1.00,164.00,2004.00,708.00,0.00,5.00,0.77,-0.66,1.40,815.08,291.58
49C7402,0.92,0.95,0.94,0.68,3.83,0.77,0.07,6.38,0.55,0.17,7.65,0.58,0.04,15.00,165.00,2007.00,527.00,0.00,1.00,-0.61,0.14,1.32,1309.53,548.98
49C7403,0.77,1.84,0.86,0.65,6.36,0.71,0.02,2.54,0.62,0.10,8.90,0.65,0.12,15.00,165.00,2007.00,515.00,0.00,1.00,-0.21,-0.33,1.37,1283.45,392.12
49C7404,0.95,0.92,0.92,0.64,3.81,0.71,0.05,7.61,0.52,0.26,7.61,0.63,0.00,15.00,165.00,2007.00,537.00,0.00,5.00,-0.51,0.02,1.28,1316.65,393.78
49C7406,0.63,4.87,0.82,0.57,7.63,0.76,0.00,1.27,NA,0.07,3.81,0.72,0.28,15.00,165.00,2007.00,505.00,0.00,2.00,-0.28,-0.22,1.46,1351.29,566.85
49C7412,0.94,0.95,0.94,0.86,2.55,0.84,0.03,1.28,0.74,0.06,3.83,0.75,0.00,15.00,165.00,2007.00,547.00,0.00,5.00,-0.58,0.07,0.99,1439.37,465.86
49C7413,0.95,0.92,0.94,0.92,1.27,0.84,0.02,2.55,0.66,0.02,2.55,0.68,0.00,15.00,165.00,2007.00,559.00,0.00,5.00,-0.72,0.16,0.84,1414.52,449.42
49C7414,0.62,2.83,0.80,0.59,7.63,0.70,0.02,2.54,0.54,0.02,3.81,0.47,0.23,15.00,165.00,2007.00,615.00,0.00,2.00,0.06,-0.60,1.37,1354.87,516.48
49C7505,0.58,3.81,0.83,0.45,6.39,0.74,0.11,6.39,0.67,0.00,NA,NA,0.37,15.00,170.00,2007.00,845.00,0.00,7.00,-0.49,0.01,1.55,1018.30,339.70
49C7507,0.96,0.95,0.93,0.96,1.27,0.90,0.00,NA,NA,0.00,NA,NA,0.00,15.00,170.00,2007.00,918.00,0.00,5.00,-0.75,0.21,0.72,1439.30,624.95
49C7607,0.78,4.62,0.86,0.72,6.36,0.73,0.00,2.55,-1.00,0.06,5.09,0.66,0.14,15.00,165.00,2007.00,807.00,0.00,15.00,-0.06,-0.23,1.28,1061.58,611.22
49C7608,0.82,1.95,0.87,0.36,7.64,0.69,0.17,6.36,0.65,0.29,11.45,0.66,0.10,15.00,165.00,2007.00,743.00,0.00,5.00,-0.50,-0.10,1.67,1057.54,499.80
49C7609,0.93,0.95,0.94,0.83,2.55,0.82,0.01,2.55,0.43,0.10,11.47,0.54,0.04,15.00,165.00,2007.00,731.00,0.00,5.00,-0.83,0.28,1.06,1113.70,744.35
49D4203,0.43,3.80,0.70,0.42,10.22,0.66,0.01,1.28,0.52,0.00,NA,NA,0.29,7.00,174.00,2007.00,914.00,0.00,7.00,3.77,4.27,1.82,572.65,142.82
49D4204,0.84,0.95,0.87,0.76,1.28,0.74,0.06,7.67,0.52,0.03,5.11,0.49,0.07,7.00,174.00,2007.00,905.00,0.00,5.00,-0.26,-0.11,1.28,758.45,376.19
49D4207,0.90,0.92,0.89,0.74,2.54,0.76,0.13,10.15,0.73,0.03,6.34,0.49,0.03,7.00,175.00,2007.00,550.00,0.00,7.00,-0.40,-0.10,1.23,778.91,293.04
49D4212,0.76,0.92,0.87,0.59,6.36,0.73,0.17,14.00,0.77,0.01,1.27,0.40,0.19,7.00,175.00,2007.00,600.00,0.00,15.00,-0.34,-0.01,1.45,702.39,346.76
49D4401,0.82,3.58,0.88,0.82,2.54,0.81,0.00,NA,NA,0.00,NA,NA,0.03,5.00,177.00,2005.00,1023.00,0.00,5.00,-0.59,-0.01,1.06,656.31,332.69
49D4403,0.76,1.89,0.83,0.73,2.54,0.73,0.00,1.27,1.00,0.03,5.09,0.58,0.08,5.00,177.00,2005.00,1012.00,0.00,5.00,-0.30,-0.30,1.32,626.01,220.69
49D5109,0.83,1.84,0.86,0.79,2.55,0.76,0.01,1.27,0.57,0.02,5.09,0.44,0.04,7.00,174.00,2007.00,819.00,0.00,1.00,2.78,-1.61,1.20,673.05,370.96
49D5209,0.89,0.90,0.96,0.90,1.27,0.93,0.00,NA,NA,0.00,NA,NA,0.07,1.00,160.00,2004.00,544.00,0.00,11.00,-0.62,0.20,0.84,1309.21,690.60
49D5304,0.50,0.92,0.88,0.39,2.54,0.80,0.07,2.54,0.72,0.04,5.07,0.49,0.33,5.00,174.00,2005.00,901.00,0.00,9.00,1.38,-0.10,1.84,796.05,191.17
49D5401,0.95,0.98,0.94,0.64,2.55,0.79,0.21,6.38,0.74,0.11,12.76,0.53,0.00,7.00,173.00,2007.00,707.00,0.00,6.00,-0.78,0.20,1.31,1531.42,366.18
49D5402,0.93,0.92,0.90,0.86,2.55,0.79,0.04,7.65,0.43,0.03,3.83,0.70,0.00,7.00,173.00,2007.00,718.00,0.00,5.00,-0.63,0.03,0.96,1564.37,480.98
49D5403,0.76,3.80,0.86,0.68,7.65,0.75,0.06,10.21,0.45,0.02,5.10,0.40,0.00,7.00,174.00,2007.00,734.00,0.00,5.00,0.99,-0.88,1.30,1360.34,564.49
49D5405,0.89,0.94,0.93,0.85,3.81,0.84,0.01,3.81,0.61,0.03,3.81,0.60,0.00,7.00,173.00,2007.00,726.00,0.00,5.00,-0.14,-0.13,1.01,1649.75,1014.19
49D5408,0.79,2.76,0.88,0.72,5.09,0.80,0.05,7.64,0.44,0.02,3.82,0.44,0.00,7.00,174.00,2007.00,549.00,0.00,1.00,2.07,0.04,1.30,1196.36,843.58
49D5502,0.96,0.92,0.93,0.71,2.55,0.76,0.20,10.21,0.54,0.06,10.21,0.47,0.00,7.00,173.00,2007.00,646.00,0.00,6.00,-0.80,0.24,1.20,1396.25,597.25
49D5503,0.96,0.92,0.93,0.87,3.83,0.81,0.08,2.55,0.58,0.02,3.83,0.49,0.00,7.00,173.00,2007.00,655.00,0.00,7.00,-0.81,0.25,0.94,1545.72,460.78
49D5506,0.96,0.95,0.93,0.71,3.83,0.84,0.22,6.39,0.69,0.03,10.22,0.21,0.00,7.00,173.00,2007.00,637.00,0.00,6.00,-0.79,0.23,1.17,1165.24,800.20
49D5602,0.96,0.95,0.94,0.47,3.82,0.81,0.18,2.55,0.78,0.31,7.65,0.59,0.00,7.00,157.00,2007.00,628.00,0.00,7.00,-0.78,0.23,1.42,1679.32,420.89
49D5603,0.97,0.95,0.94,0.39,2.56,0.78,0.33,1.28,0.75,0.25,11.51,0.54,0.00,7.00,157.00,2007.00,638.00,0.00,7.00,-0.80,0.24,1.46,1603.03,429.72
49D6102,0.91,0.94,0.88,0.25,10.17,0.67,0.59,1.27,0.76,0.07,11.44,0.40,0.00,15.00,183.00,2008.00,953.00,0.00,7.00,-0.47,-0.15,1.36,1880.33,224.91
49D6105,0.96,0.92,0.94,0.89,2.54,0.82,0.04,3.81,0.72,0.03,7.63,0.41,0.00,15.00,183.00,2008.00,1029.00,0.00,5.00,-0.77,0.23,0.91,1580.73,719.88
49D6106,0.88,0.92,0.88,0.86,2.55,0.79,0.00,NA,NA,0.02,3.83,0.61,0.00,15.00,183.00,2008.00,1018.00,0.00,5.00,-0.34,-0.29,0.90,1764.35,643.65
49D6110,0.93,0.95,0.93,0.86,1.27,0.85,0.06,1.27,0.89,0.01,1.27,1.00,0.02,15.00,183.00,2008.00,1040.00,0.00,5.00,-0.68,0.12,0.99,1210.98,573.30
49D6111,0.95,0.97,0.93,0.95,1.27,0.88,0.00,NA,NA,0.01,1.27,1.00,0.00,15.00,183.00,2008.00,1007.00,0.00,5.00,-0.72,0.15,0.76,1903.03,410.51
49D6203,0.94,0.95,0.91,0.84,1.28,0.83,0.09,2.56,0.69,0.00,NA,NA,0.00,15.00,171.00,2007.00,708.00,0.00,5.00,-0.68,0.08,0.97,1704.20,181.39
49D6204,0.96,0.92,0.93,0.73,2.54,0.76,0.19,8.90,0.78,0.03,6.36,0.54,0.00,15.00,171.00,2007.00,751.00,0.00,5.00,-0.81,0.22,1.16,1559.56,304.37
49D6205,0.94,0.92,0.93,0.92,1.27,0.84,0.00,NA,NA,0.02,1.27,0.75,0.00,15.00,171.00,2007.00,726.00,0.00,5.00,-0.71,0.11,0.79,1793.16,172.32
49D6206,0.93,0.92,0.91,0.93,1.27,0.83,0.00,NA,NA,0.01,1.27,0.75,0.00,15.00,171.00,2007.00,801.00,0.00,5.00,-0.65,0.07,0.77,1638.84,364.69
49D6207,0.91,0.95,0.89,0.86,1.27,0.78,0.00,NA,NA,0.06,1.27,0.64,0.00,15.00,171.00,2007.00,548.00,0.00,5.00,-0.49,-0.11,0.96,1730.28,538.01
49D6208,0.94,0.95,0.92,0.92,2.55,0.84,0.01,1.27,0.60,0.01,3.82,0.50,0.00,15.00,171.00,2007.00,603.00,0.00,5.00,-0.66,0.09,0.81,1762.30,310.84
49D6210,0.95,2.77,0.92,0.94,1.28,0.87,0.00,NA,NA,0.00,NA,NA,0.00,15.00,171.00,2007.00,531.00,0.00,5.00,-0.76,0.15,0.72,1760.70,190.39
49D6301,0.89,1.94,0.91,0.36,6.36,0.79,0.34,8.90,0.70,0.19,13.98,0.53,0.00,7.00,174.00,2007.00,722.00,0.00,7.00,-0.34,-0.28,1.53,1480.08,407.70
49D6302,0.94,0.95,0.93,0.70,1.28,0.79,0.22,7.67,0.72,0.02,5.11,0.46,0.00,7.00,174.00,2007.00,616.00,0.00,7.00,-0.73,0.19,1.22,1667.13,368.87
49D6304,0.86,1.88,0.90,0.33,2.54,0.81,0.33,2.54,0.82,0.20,16.53,0.51,0.04,7.00,174.00,2007.00,714.00,0.00,7.00,-0.37,-0.23,1.65,1510.72,331.74
49D6305,0.82,1.84,0.89,0.24,10.17,0.69,0.46,5.09,0.66,0.13,11.44,0.55,0.00,7.00,174.00,2007.00,605.00,0.00,7.00,0.23,-0.60,1.56,1421.81,412.87
49D6307,0.77,1.79,0.87,0.52,5.09,0.73,0.17,5.09,0.76,0.08,8.91,0.43,0.15,7.00,174.00,2007.00,636.00,0.00,7.00,-0.37,-0.15,1.59,1685.15,155.97
49D6401,0.72,1.90,0.86,0.56,2.55,0.67,0.05,3.83,0.58,0.11,12.76,0.49,0.13,5.00,176.00,2005.00,741.00,0.00,1.00,0.21,-0.48,1.60,1748.60,270.92
49D6402,0.60,2.84,0.85,0.60,8.90,0.82,0.00,NA,NA,0.00,1.27,NA,0.36,5.00,176.00,2005.00,802.00,0.00,1.00,-0.56,0.10,1.24,1775.76,184.91
49D6403,0.84,2.00,0.90,0.71,5.09,0.78,0.04,2.54,0.80,0.09,6.36,0.68,0.12,5.00,176.00,2005.00,717.00,0.00,5.00,-0.65,0.15,1.35,1812.77,201.36
49D6404,0.95,0.97,0.93,0.94,1.28,0.89,0.00,NA,NA,0.00,NA,NA,0.01,5.00,176.00,2005.00,814.00,0.00,5.00,-0.72,0.18,0.76,1800.14,199.37
49D6405,0.69,2.76,0.89,0.65,5.09,0.77,0.00,NA,NA,0.04,10.18,0.41,0.14,5.00,176.00,2005.00,731.00,0.00,2.00,1.34,-0.56,1.45,1734.24,316.57
49D6410,0.89,0.97,0.93,0.60,5.09,0.90,0.26,2.54,0.86,0.03,8.90,0.35,0.02,5.00,176.00,2005.00,751.00,0.00,1.00,-0.09,-0.18,1.40,1776.98,215.44
49D6411,0.60,2.84,0.72,0.53,6.37,0.65,0.03,6.37,0.43,0.03,1.27,0.80,0.34,5.00,176.00,2005.00,826.00,0.00,2.00,-0.43,-0.05,1.55,1669.95,204.16
49D6504,0.96,0.90,0.93,0.23,5.09,0.77,0.42,2.55,0.79,0.32,10.18,0.69,0.00,7.00,157.00,2007.00,605.00,0.00,7.00,-0.70,0.19,1.45,1656.58,387.23
49D6508,0.96,0.92,0.93,0.50,2.55,0.86,0.25,2.55,0.90,0.20,7.65,0.66,0.00,7.00,157.00,2007.00,615.00,0.00,7.00,-0.67,0.15,1.43,1715.38,514.13
49D6509,0.94,0.92,0.91,0.62,8.92,0.77,0.04,6.37,0.48,0.28,14.02,0.61,0.00,7.00,157.00,2007.00,653.00,0.00,5.00,-0.71,0.12,1.27,1788.98,375.88
49D7102,0.91,0.92,0.88,0.63,3.82,0.63,0.06,5.09,0.61,0.22,7.64,0.53,0.00,15.00,170.00,2007.00,534.00,0.00,5.00,-0.53,-0.11,1.31,2050.97,219.42
49D7103,0.83,2.69,0.92,0.66,2.55,0.85,0.01,2.55,0.75,0.17,5.09,0.67,0.00,15.00,170.00,2007.00,719.00,0.00,7.00,0.28,-0.78,1.25,1211.43,775.60
49D7104,0.87,2.92,0.90,0.72,3.83,0.86,0.02,5.10,0.40,0.12,8.93,0.58,0.00,15.00,170.00,2007.00,729.00,0.00,7.00,-0.27,-0.38,1.20,1389.13,682.50
49D7105,0.92,0.94,0.90,0.69,1.27,0.73,0.06,6.33,0.53,0.17,13.92,0.50,0.00,15.00,170.00,2007.00,648.00,0.00,5.00,-0.54,-0.08,1.27,1542.86,292.05
49D7107,0.96,0.95,0.94,0.86,1.28,0.84,0.04,2.55,0.53,0.06,3.83,0.59,0.00,15.00,170.00,2007.00,658.00,0.00,5.00,-0.80,0.23,0.98,1545.80,509.59
49D7108,0.96,0.95,0.93,0.83,1.28,0.81,0.08,6.38,0.52,0.05,7.65,0.45,0.00,15.00,170.00,2007.00,706.00,0.00,5.00,-0.83,0.26,1.04,1625.66,181.74
49D7110,0.95,0.97,0.91,0.94,2.55,0.87,0.01,1.27,0.71,0.00,NA,NA,0.00,15.00,170.00,2007.00,638.00,0.00,5.00,-0.74,0.14,0.76,1753.56,677.79
49D7112,0.93,0.98,0.89,0.85,2.56,0.77,0.01,2.56,0.57,0.07,5.11,0.64,0.00,15.00,170.00,2007.00,629.00,0.00,5.00,-0.67,0.06,0.98,1826.48,658.31
49D7202,0.93,0.95,0.89,0.81,2.55,0.75,0.06,3.83,0.66,0.06,8.93,0.50,0.00,15.00,170.00,2007.00,519.00,0.00,5.00,-0.58,-0.01,1.08,1086.03,385.88
49D7204,0.96,0.98,0.93,0.84,2.56,0.82,0.03,5.12,0.52,0.09,3.84,0.68,0.00,15.00,170.00,2007.00,544.00,0.00,5.00,-0.81,0.24,1.01,1962.25,445.51
49D7205,0.95,0.92,0.92,0.87,2.54,0.78,0.03,3.81,0.59,0.05,3.81,0.61,0.00,15.00,170.00,2007.00,553.00,0.00,5.00,-0.75,0.16,0.96,1925.05,465.44
49D7207,0.88,1.84,0.85,0.83,2.55,0.71,0.00,NA,NA,0.06,2.55,0.61,0.00,15.00,170.00,2007.00,505.00,0.00,5.00,-0.39,-0.27,0.98,1449.37,537.53
49D7209,0.96,0.95,0.93,0.96,1.28,0.89,0.00,NA,NA,0.00,NA,NA,0.00,15.00,170.00,2007.00,601.00,0.00,5.00,-0.79,0.22,0.71,1906.77,418.16
49D7210,0.96,0.92,0.94,0.95,1.27,0.86,0.01,3.81,0.53,0.01,1.27,0.20,0.00,15.00,170.00,2007.00,609.00,0.00,5.00,-0.79,0.22,0.75,1879.37,418.74
49D7214,0.90,0.90,0.85,0.75,1.27,0.67,0.06,3.82,0.76,0.08,7.65,0.57,0.00,15.00,171.00,2007.00,938.00,0.00,5.00,-0.40,-0.23,1.18,1206.10,497.31
49D7215,0.95,0.97,0.93,0.92,1.27,0.85,0.01,1.27,0.50,0.03,2.54,0.64,0.00,15.00,165.00,2007.00,1005.00,0.00,5.00,-0.79,0.21,0.85,1882.19,413.16
49D7216,0.96,0.93,0.94,0.80,1.28,0.80,0.04,2.55,0.77,0.12,8.93,0.56,0.00,15.00,171.00,2007.00,905.00,0.00,5.00,-0.82,0.24,1.09,1928.28,487.79
49D7302,0.64,4.87,0.87,0.36,7.65,0.79,0.19,5.10,0.74,0.08,12.76,0.47,0.25,15.00,172.00,2007.00,913.00,1.00,1.00,-0.08,-0.22,1.82,1345.28,248.71
49D7303,0.88,0.95,0.85,0.72,2.56,0.73,0.12,7.68,0.62,0.03,5.12,0.46,0.06,15.00,172.00,2007.00,838.00,0.00,2.00,-0.49,-0.03,1.27,1775.68,169.22
49D7304,0.61,5.53,0.81,0.56,11.48,0.76,0.04,6.38,0.57,0.01,1.28,0.50,0.15,15.00,172.00,2007.00,903.00,0.00,1.00,1.25,-0.90,1.51,1520.17,626.83
49D7305,0.89,0.93,0.90,0.33,3.83,0.79,0.33,7.65,0.69,0.23,10.21,0.56,0.00,15.00,172.00,2007.00,808.00,0.00,1.00,-0.32,-0.26,1.54,1611.75,269.92
49D7306,0.87,2.85,0.90,0.77,6.39,0.77,0.03,3.83,0.69,0.06,11.49,0.47,0.00,15.00,172.00,2007.00,820.00,0.00,5.00,-0.15,-0.44,1.13,1724.63,239.87
49D7307,0.85,0.92,0.88,0.64,3.84,0.72,0.18,1.28,0.84,0.03,3.84,0.59,0.10,15.00,172.00,2007.00,830.00,0.00,2.00,-0.57,0.08,1.42,1745.17,208.58
49D7308,0.69,3.59,0.86,0.43,8.91,0.65,0.22,8.91,0.73,0.05,11.45,0.41,0.05,15.00,172.00,2007.00,932.00,0.00,15.00,1.56,-0.71,1.72,1423.20,319.68
49D7312,0.69,3.80,0.89,0.35,12.76,0.68,0.27,3.83,0.72,0.08,8.93,0.50,0.11,15.00,172.00,2007.00,923.00,0.00,2.00,1.08,0.23,1.81,1409.82,304.32
49D7401,0.91,0.95,0.88,0.88,1.28,0.80,0.00,NA,NA,0.02,5.11,0.54,0.00,15.00,173.00,2007.00,529.00,0.00,5.00,-0.45,-0.17,0.88,1655.17,231.90
49D7402,0.95,0.95,0.93,0.85,2.55,0.80,0.01,2.55,0.61,0.09,7.65,0.64,0.00,15.00,173.00,2007.00,538.00,0.00,5.00,-0.78,0.19,0.99,1594.84,263.79
49D7403,0.74,4.74,0.82,0.57,10.19,0.72,0.12,10.19,0.59,0.06,10.19,0.44,0.07,15.00,172.00,2007.00,942.00,0.00,1.00,0.34,-0.61,1.54,1489.34,537.92
49D7404,0.90,0.89,0.90,0.53,8.87,0.76,0.23,3.80,0.68,0.15,12.67,0.57,0.05,15.00,173.00,2007.00,518.00,0.00,5.00,-0.80,0.21,1.50,1791.26,181.68
49D7405,0.80,2.85,0.81,0.64,6.38,0.71,0.09,7.65,0.49,0.08,8.93,0.59,0.00,15.00,172.00,2007.00,959.00,0.00,6.00,1.06,-0.34,1.43,1535.77,336.37
49D7406,0.92,1.00,0.89,0.75,3.81,0.78,0.07,10.17,0.43,0.09,15.26,0.42,0.00,15.00,172.00,2007.00,848.00,0.00,5.00,-0.57,-0.02,1.22,1853.72,168.51
49D7407,0.93,0.90,0.89,0.77,1.27,0.70,0.04,3.81,0.50,0.12,11.44,0.53,0.00,15.00,173.00,2007.00,506.00,0.00,5.00,-0.59,-0.01,1.14,1608.70,420.26
49D7408,0.68,4.72,0.84,0.52,6.36,0.78,0.12,5.09,0.71,0.04,11.45,0.41,0.09,15.00,172.00,2007.00,951.00,0.00,2.00,1.59,-0.13,1.66,1500.76,557.77
49D7501,0.95,0.89,0.92,0.65,6.34,0.67,0.05,6.34,0.39,0.26,12.68,0.45,0.00,5.00,176.00,2005.00,907.00,0.00,5.00,-0.74,0.16,1.26,1718.04,504.37
49D7502,0.97,0.97,0.94,0.43,10.18,0.73,0.21,8.91,0.60,0.32,12.73,0.60,0.00,5.00,176.00,2005.00,944.00,0.00,6.00,-0.82,0.25,1.44,1582.57,389.92
49D7503,0.95,0.93,0.94,0.87,3.83,0.79,0.00,1.28,NA,0.09,7.65,0.54,0.00,5.00,176.00,2005.00,922.00,0.00,5.00,-0.81,0.23,0.93,1736.37,572.59
49D7505,0.93,0.92,0.90,0.52,7.64,0.77,0.22,5.09,0.71,0.19,12.73,0.61,0.00,5.00,176.00,2005.00,932.00,0.00,7.00,-0.64,0.04,1.44,1521.73,437.31
49D7506,0.67,5.52,0.88,0.33,14.02,0.65,0.12,6.37,0.58,0.21,6.37,0.64,0.20,5.00,176.00,2005.00,855.00,0.00,2.00,0.27,-0.35,1.88,1443.84,471.30
49D7508,0.94,0.94,0.92,0.54,3.81,0.86,0.19,3.81,0.76,0.21,5.09,0.75,0.00,5.00,176.00,2005.00,953.00,0.00,5.00,-0.65,0.06,1.43,1583.63,452.11
49D7601,0.96,0.95,0.93,0.64,3.82,0.81,0.07,7.65,0.50,0.26,3.82,0.72,0.00,15.00,173.00,2007.00,732.00,0.00,5.00,-0.77,0.22,1.27,1456.68,431.27
49D7602,0.95,0.90,0.94,0.66,7.62,0.81,0.09,5.08,0.71,0.21,7.62,0.66,0.00,15.00,173.00,2007.00,740.00,0.00,5.00,-0.71,0.17,1.28,1447.91,479.53
49D7603,0.95,0.97,0.93,0.66,7.63,0.78,0.05,5.09,0.51,0.25,6.36,0.70,0.00,15.00,173.00,2007.00,748.00,1.00,5.00,-0.78,0.21,1.25,1403.72,475.51
49D7604,0.93,0.92,0.90,0.83,1.27,0.71,0.01,1.27,0.57,0.10,8.90,0.52,0.00,15.00,173.00,2007.00,756.00,0.00,5.00,-0.65,0.03,1.01,1595.21,463.31
49D7605,0.94,0.97,0.91,0.38,8.93,0.75,0.22,10.21,0.64,0.34,11.48,0.63,0.00,15.00,173.00,2007.00,713.00,0.00,7.00,-0.66,0.08,1.48,1424.24,344.23
49D7606,0.95,0.97,0.93,0.66,1.27,0.75,0.10,2.55,0.74,0.20,15.29,0.60,0.00,15.00,173.00,2007.00,832.00,0.00,5.00,-0.79,0.19,1.28,1615.95,526.46
49D7607,0.91,0.94,0.87,0.64,6.35,0.73,0.03,5.08,0.50,0.24,10.16,0.64,0.00,15.00,173.00,2007.00,723.00,0.00,5.00,-0.48,-0.14,1.28,1530.11,410.49
49D7608,0.95,0.92,0.92,0.38,13.98,0.57,0.08,3.81,0.65,0.49,8.90,0.62,0.00,15.00,173.00,2007.00,701.00,0.00,5.00,-0.76,0.17,1.36,1773.94,271.68
50A1202,0.99,0.95,0.98,0.85,2.54,0.87,0.01,1.27,0.64,0.12,8.90,0.66,0.00,12.00,189.00,2007.00,708.00,0.00,5.00,-1.02,0.47,0.97,1107.23,593.08
50A1203,0.96,0.95,0.94,0.91,1.27,0.87,0.01,1.27,0.43,0.05,11.47,0.46,0.00,12.00,189.00,2007.00,716.00,0.00,5.00,-0.88,0.30,0.89,1178.14,795.25
50A1205,0.99,0.98,0.98,0.72,3.82,0.79,0.01,3.82,0.58,0.27,3.82,0.70,0.00,12.00,189.00,2007.00,658.00,0.00,7.00,-1.00,0.46,1.08,1034.96,588.41
50A1211,0.99,0.92,0.98,0.64,2.55,0.77,0.01,1.28,0.60,0.35,6.38,0.72,0.00,12.00,189.00,2007.00,539.00,0.00,5.00,-1.03,0.48,1.10,1598.69,772.60
50A1302,0.87,1.84,0.90,0.55,3.82,0.64,0.00,1.27,1.00,0.33,15.29,0.61,0.00,1.00,162.00,2004.00,959.00,0.00,7.00,-0.11,-0.13,1.35,1336.48,868.85
50A1305,0.70,0.93,0.82,0.43,7.66,0.74,0.01,2.55,0.53,0.27,8.94,0.74,0.20,1.00,162.00,2004.00,936.00,0.00,9.00,-0.57,0.03,1.59,1554.46,430.58
50A1314,0.84,1.84,0.93,0.23,5.10,0.82,0.02,2.55,0.49,0.59,5.10,0.82,0.01,1.00,162.00,2004.00,927.00,0.00,5.00,0.63,0.22,1.45,1396.28,395.15
50A1401,0.99,0.92,0.98,0.79,2.55,0.90,0.00,NA,NA,0.21,3.82,0.88,0.00,12.00,189.00,2007.00,522.00,0.00,7.00,-1.03,0.50,0.98,1422.69,954.79
50A1403,1.00,0.95,0.99,0.93,1.28,0.91,0.00,NA,NA,0.07,5.10,0.62,0.00,12.00,189.00,2007.00,511.00,0.00,7.00,-1.00,0.48,0.76,1134.76,1018.17
50A1406,0.87,0.95,0.85,0.59,5.11,0.70,0.06,6.39,0.63,0.22,7.66,0.50,0.00,12.00,189.00,2007.00,640.00,0.00,5.00,0.06,-0.44,1.45,807.27,539.79
50A1409,0.96,0.95,0.95,0.50,8.94,0.73,0.02,2.55,0.55,0.44,2.55,0.68,0.00,12.00,189.00,2007.00,650.00,0.00,5.00,-0.82,0.27,1.24,931.18,412.49
